,Unnamed: 0,city,suburb,latitude,longitude,property_type,room_type,bedrooms,beds,price,minimum_nights,availability_30,availability_60,availability_90,number_of_reviews,review_scores_rating,cancellation_policy,calculated_host_listings_count,reviews_per_month,priceperbedroom,count,avgpricepersuburb
13599,18192,Frankston,SEAFORD,-38.09648682,145.1259389,House,Entire home/apt,3,6,170,2,0,0,0,25,95,moderate,2,0.53,56.66666667,33,59.51515152
13600,18193,Frankston,SEAFORD,-38.09249807,145.126092,Apartment,Private room,1,1,50,1,1,31,59,5,90,flexible,1,0.11,50,33,59.51515152
13601,18194,Frankston,SEAFORD,-38.11441621,145.1273562,Guesthouse,Entire home/apt,1,1,90,2,0,29,45,72,95,moderate,1,1.66,90,33,59.51515152
13602,18195,Frankston,SEAFORD,-38.10435761,145.127001,Apartment,Entire home/apt,3,5,150,7,0,0,0,1,100,strict_14_with_grace_period,1,0.04,50,33,59.51515152
13603,18196,Frankston,SEAFORD,-38.12818838,145.1249243,Apartment,Entire home/apt,1,1,90,2,0,0,0,2,90,flexible,1,0.06,90,33,59.51515152
13604,18197,Frankston,SEAFORD,-38.12824618,145.1352074,House,Entire home/apt,3,5,140,3,10,31,54,27,97,strict_14_with_grace_period,1,0.65,46.66666667,33,59.51515152
13605,18198,Frankston,SEAFORD,-38.11067975,145.1289704,House,Private room,1,2,100,1,14,32,36,121,97,flexible,2,3.41,100,33,59.51515152
13606,18199,Frankston,SEAFORD,-38.10928342,145.1574144,House,Entire home/apt,3,3,118,5,0,0,0,1,80,strict_14_with_grace_period,1,0.03,39.33333333,33,59.51515152
13607,18200,Frankston,SEAFORD,-38.11330366,145.1302321,House,Private room,1,1,73,2,0,22,52,67,96,strict_14_with_grace_period,1,1.85,73,33,59.51515152
13608,18201,Frankston,SEAFORD,-38.11004126,145.1505938,House,Private room,1,2,44,2,4,33,63,27,98,moderate,1,0.84,44,33,59.51515152
13609,18202,Frankston,SEAFORD,-38.10806341,145.1338441,Guest suite,Private room,1,2,55,1,0,0,0,55,99,flexible,1,2.37,55,33,59.51515152
13610,18203,Frankston,SEAFORD,-38.12200864,145.130753,House,Entire home/apt,3,4,170,2,13,31,32,58,95,strict_14_with_grace_period,1,2.75,56.66666667,33,59.51515152
13611,18204,Frankston,SEAFORD,-38.11390912,145.1275936,House,Entire home/apt,1,1,71,1,0,12,22,43,97,strict_14_with_grace_period,1,2.22,71,33,59.51515152
13612,18205,Frankston,SEAFORD,-38.12747457,145.1239809,House,Entire home/apt,2,3,126,2,8,23,47,46,96,strict_14_with_grace_period,1,2.27,63,33,59.51515152
13613,18206,Frankston,SEAFORD,-38.10405893,145.1303164,House,Entire home/apt,3,4,174,2,0,0,0,15,96,moderate,1,0.74,58,33,59.51515152
13614,18207,Frankston,SEAFORD,-38.08925701,145.1281345,House,Private room,2,2,37,1,10,36,66,68,94,flexible,2,3.7,18.5,33,59.51515152
13615,18208,Frankston,SEAFORD,-38.12742172,145.1278593,Townhouse,Entire home/apt,2,2,120,1,20,41,71,9,98,moderate,3,0.73,60,33,59.51515152
13616,18209,Frankston,SEAFORD,-38.09226468,145.1338844,House,Entire home/apt,3,4,144,3,7,26,43,16,95,strict_14_with_grace_period,4,1.09,48,33,59.51515152
13617,18210,Frankston,SEAFORD,-38.08878812,145.1296758,House,Private room,2,2,29,1,15,44,74,43,99,flexible,2,3.08,14.5,33,59.51515152
13618,18212,Frankston,SEAFORD,-38.09679598,145.1269124,Townhouse,Entire home/apt,2,4,251,3,0,4,34,27,99,moderate,1,2.07,125.5,33,59.51515152
13619,18213,Frankston,SEAFORD,-38.11142349,145.1276614,Townhouse,Entire home/apt,3,4,140,2,10,38,68,6,97,strict_14_with_grace_period,1,0.66,46.66666667,33,59.51515152
13620,18214,Frankston,SEAFORD,-38.09452144,145.1280465,House,Private room,1,1,36,1,7,18,48,13,97,moderate,1,1.18,36,33,59.51515152
13621,18215,Frankston,SEAFORD,-38.09184154,145.1246818,Townhouse,Entire home/apt,2,3,118,2,0,0,11,13,94,moderate,1,1.47,59,33,59.51515152
13622,18216,Frankston,SEAFORD,-38.12317332,145.1239091,Townhouse,Entire home/apt,2,2,140,2,17,31,58,26,93,moderate,30,2.44,70,33,59.51515152
13623,18217,Frankston,SEAFORD,-38.10866737,145.1507101,House,Private room,1,1,65,1,1,5,35,4,100,flexible,3,0.42,65,33,59.51515152
13624,18218,Frankston,SEAFORD,-38.11092536,145.1536093,House,Private room,1,1,71,1,0,4,34,2,100,flexible,3,0.28,71,33,59.51515152
13625,18219,Frankston,SEAFORD,-38.11231031,145.1469497,House,Private room,1,1,43,2,0,0,0,6,100,moderate,1,0.66,43,33,59.51515152
13626,18221,Frankston,SEAFORD,-38.1201322,145.1284784,Apartment,Entire home/apt,1,1,79,2,10,19,36,9,98,flexible,1,3.51,79,33,59.51515152
13627,18225,Frankston,SEAFORD,-38.10619104,145.1320014,House,Private room,1,4,53,1,14,44,74,3,100,flexible,1,3,53,33,59.51515152
13628,18227,Hobsons Bay,SEAHOLME,-37.85945408,144.8453819,House,Private room,1,1,71,1,0,0,0,1,100,flexible,1,0.03,71,3,53.66666667
13629,18228,Hobsons Bay,SEAHOLME,-37.86686245,144.840912,House,Private room,1,1,40,1,0,0,0,29,99,strict_14_with_grace_period,3,1.36,40,3,53.66666667
13630,18229,Hobsons Bay,SEAHOLME,-37.86850004,144.8407923,House,Private room,1,1,50,1,0,0,0,2,100,strict_14_with_grace_period,3,0.1,50,3,53.66666667
13631,18230,Maribyrnong,SEDDON,-37.80270172,144.8979875,Townhouse,Entire home/apt,2,4,186,2,2,12,12,204,96,moderate,1,2.79,93,26,76.86538462
13632,18231,Maribyrnong,SEDDON,-37.80792816,144.8982322,Tiny house,Entire home/apt,1,1,89,2,1,11,26,197,98,moderate,2,2.83,89,26,76.86538462
13633,18232,Maribyrnong,SEDDON,-37.80776539,144.8975062,House,Entire home/apt,2,2,150,7,4,25,35,3,100,flexible,2,0.08,75,26,76.86538462
13634,18234,Maribyrnong,SEDDON,-37.80692565,144.8934424,House,Private room,1,2,55,1,0,0,0,9,100,moderate,1,0.4,55,26,76.86538462
13635,18235,Maribyrnong,SEDDON,-37.80743763,144.8846536,House,Entire home/apt,2,4,220,2,18,39,69,32,97,moderate,1,0.83,110,26,76.86538462
13636,18236,Maribyrnong,SEDDON,-37.80712681,144.8885912,Townhouse,Entire home/apt,3,4,150,4,2,23,49,42,98,strict_14_with_grace_period,1,1.5,50,26,76.86538462
13637,18239,Maribyrnong,SEDDON,-37.81016562,144.8916424,House,Private room,1,1,76,1,0,0,0,1,80,flexible,1,0.03,76,26,76.86538462
13638,18240,Maribyrnong,SEDDON,-37.80704056,144.8849208,House,Entire home/apt,2,3,120,2,0,0,0,32,94,moderate,1,0.98,60,26,76.86538462
13639,18241,Maribyrnong,SEDDON,-37.80746741,144.8994101,House,Entire home/apt,3,4,226,7,0,0,0,1,100,flexible,1,0.04,75.33333333,26,76.86538462
13640,18242,Maribyrnong,SEDDON,-37.80586267,144.8902854,Apartment,Entire home/apt,1,1,100,3,0,0,0,1,100,strict_14_with_grace_period,1,0.04,100,26,76.86538462
13641,18243,Maribyrnong,SEDDON,-37.80862251,144.8848967,Apartment,Entire home/apt,1,1,100,2,0,0,0,3,93,moderate,11,0.13,100,26,76.86538462
13642,18244,Maribyrnong,SEDDON,-37.80547178,144.8929895,House,Private room,1,1,48,10,0,0,0,10,98,strict_14_with_grace_period,1,0.43,48,26,76.86538462
13643,18245,Maribyrnong,SEDDON,-37.80352553,144.8853041,Apartment,Entire home/apt,2,3,89,1,9,36,44,48,96,strict_14_with_grace_period,2,2.64,44.5,26,76.86538462
13644,18246,Maribyrnong,SEDDON,-37.80419621,144.8889507,House,Entire home/apt,2,2,199,3,0,0,0,5,96,flexible,1,0.27,99.5,26,76.86538462
13645,18247,Maribyrnong,SEDDON,-37.80618354,144.8983851,Townhouse,Entire home/apt,2,2,125,5,0,0,0,2,100,flexible,1,0.12,62.5,26,76.86538462
13646,18248,Maribyrnong,SEDDON,-37.80473856,144.886471,Townhouse,Private room,1,1,174,1,29,59,89,1,40,strict_14_with_grace_period,1,0.12,174,26,76.86538462
13647,18249,Maribyrnong,SEDDON,-37.80526783,144.8891207,House,Entire home/apt,2,2,100,3,0,2,2,29,94,strict_14_with_grace_period,1,1.94,50,26,76.86538462
13648,18251,Maribyrnong,SEDDON,-37.80447071,144.8948939,Townhouse,Private room,1,1,78,1,28,58,88,4,100,flexible,2,0.33,78,26,76.86538462
13649,18255,Maribyrnong,SEDDON,-37.80830745,144.8977348,Townhouse,Private room,1,1,69,2,4,16,32,20,100,moderate,1,1.87,69,26,76.86538462
13650,18256,Maribyrnong,SEDDON,-37.80430271,144.8946558,Townhouse,Private room,1,1,105,1,5,35,65,5,100,flexible,1,0.55,105,26,76.86538462
13651,18257,Maribyrnong,SEDDON,-37.80321597,144.8889715,House,Entire home/apt,3,0,150,3,15,38,68,19,99,strict_14_with_grace_period,1,3.83,50,26,76.86538462
13652,18258,Maribyrnong,SEDDON,-37.807113,144.8897041,Apartment,Entire home/apt,2,2,140,2,15,32,60,17,100,strict_14_with_grace_period,1,3.92,70,26,76.86538462
13653,18259,Maribyrnong,SEDDON,-37.81471751,144.895819,Apartment,Private room,1,1,40,2,0,0,0,5,100,flexible,1,1.28,40,26,76.86538462
13654,18260,Maribyrnong,SEDDON,-37.804556,144.8887631,House,Entire home/apt,3,3,161,3,16,35,65,7,89,strict_14_with_grace_period,1,1.89,53.66666667,26,76.86538462
13655,18261,Maribyrnong,SEDDON,-37.80615589,144.890905,House,Private room,1,1,75,1,0,19,49,3,100,flexible,1,2,75,26,76.86538462
13656,18262,Maribyrnong,SEDDON,-37.80614065,144.88734,Guesthouse,Entire home/apt,1,1,96,1,19,38,68,1,100,moderate,1,1,96,26,76.86538462
13657,18267,Yarra Ranges,SELBY,-37.91774836,145.3692244,Guest suite,Entire home/apt,1,2,90,1,0,0,0,22,100,flexible,1,3.49,90,3,96.66666667
13658,18268,Yarra Ranges,SELBY,-37.91053032,145.3750237,House,Entire home/apt,2,2,150,2,11,15,15,4,90,flexible,2,0.78,75,3,96.66666667
13659,18269,Yarra Ranges,SELBY,-37.90917859,145.375716,Guesthouse,Entire home/apt,1,1,125,2,17,32,44,1,100,flexible,2,1,125,3,96.66666667
13660,18270,Yarra Ranges,SEVILLE,-37.77385378,145.4613846,Cabin,Entire home/apt,2,3,161,1,18,47,75,131,96,flexible,1,3.01,80.5,8,77.6625
13661,18271,Yarra Ranges,SEVILLE,-37.80660523,145.4695012,Cottage,Entire home/apt,2,2,170,1,6,19,19,83,97,flexible,1,2.08,85,8,77.6625
13662,18272,Yarra Ranges,SEVILLE,-37.77664434,145.4713074,Bed and breakfast,Entire home/apt,2,3,145,1,21,51,79,12,100,moderate,1,1.17,72.5,8,77.6625
13663,18273,Yarra Ranges,SEVILLE,-37.76996669,145.464346,Guesthouse,Entire home/apt,1,1,118,1,2,27,49,36,99,flexible,1,3.74,118,8,77.6625
13664,18274,Yarra Ranges,SEVILLE,-37.80844405,145.4710938,Farm stay,Entire home/apt,4,6,220,2,13,22,49,3,93,moderate,3,0.58,55,8,77.6625
13665,18275,Yarra Ranges,SEVILLE,-37.80969583,145.4725642,Farm stay,Entire home/apt,8,15,700,2,18,29,54,2,90,moderate,3,1.46,87.5,8,77.6625
13666,18276,Yarra Ranges,SEVILLE,-37.80802041,145.472723,Farm stay,Entire home/apt,5,5,239,2,13,22,47,10,94,moderate,3,1.54,47.8,8,77.6625
13667,18277,Yarra Ranges,SEVILLE,-37.79850947,145.5070184,Bed and breakfast,Private room,2,3,150,1,17,36,60,3,100,strict_14_with_grace_period,1,1.3,75,8,77.6625
13668,18278,Yarra Ranges,SEVILLE EAST,-37.80323242,145.5103511,Bed and breakfast,Private room,1,1,100,1,30,60,90,8,98,flexible,1,0.4,100,2,90
13669,18279,Yarra Ranges,SEVILLE EAST,-37.77752467,145.493006,Guesthouse,Entire home/apt,1,1,80,1,0,0,0,17,98,flexible,1,2.15,80,2,90
13670,18280,Yarra Ranges,SHERBROOKE,-37.88387831,145.3618443,Bed and breakfast,Entire home/apt,1,1,168,2,30,60,90,6,80,strict_14_with_grace_period,3,0.1,168,6,145.75
13671,18281,Yarra Ranges,SHERBROOKE,-37.88352597,145.3627947,Villa,Entire home/apt,5,5,750,7,19,46,76,14,90,strict_14_with_grace_period,3,0.53,150,6,145.75
13672,18282,Yarra Ranges,SHERBROOKE,-37.88189898,145.361356,Apartment,Entire home/apt,1,0,150,1,12,39,69,72,98,flexible,1,3.91,150,6,145.75
13673,18283,Yarra Ranges,SHERBROOKE,-37.88215396,145.3680228,Cottage,Entire home/apt,4,6,350,1,20,39,61,31,95,strict_14_with_grace_period,1,0.95,87.5,6,145.75
13674,18284,Yarra Ranges,SHERBROOKE,-37.88064258,145.3641502,Apartment,Entire home/apt,1,2,174,1,18,36,65,20,93,moderate,2,0.66,174,6,145.75
13675,18285,Yarra Ranges,SHERBROOKE,-37.8788092,145.3627956,Apartment,Entire home/apt,1,1,145,1,20,38,66,43,94,moderate,2,1.5,145,6,145.75
13676,18286,Yarra Ranges,SILVAN,-37.80367662,145.4104864,Cabin,Entire home/apt,1,2,109,2,17,45,75,100,98,moderate,1,5.17,109,2,86.16666667
13677,18287,Yarra Ranges,SILVAN,-37.82428761,145.4369664,House,Entire home/apt,3,3,190,2,3,27,57,4,100,strict_14_with_grace_period,1,0.49,63.33333333,2,86.16666667
13678,18288,Nillumbik,SMITHS GULLY,-37.62124199,145.2856565,Bed and breakfast,Private room,1,1,161,1,30,60,90,36,99,moderate,2,0.64,161,5,135.2
13679,18289,Nillumbik,SMITHS GULLY,-37.62416117,145.2913252,Bed and breakfast,Private room,1,1,180,1,20,50,80,44,97,moderate,2,0.85,180,5,135.2
13680,18290,Nillumbik,SMITHS GULLY,-37.62546951,145.2734294,Earth house,Private room,1,1,80,1,20,35,65,33,98,moderate,2,1.17,80,5,135.2
13681,18291,Nillumbik,SMITHS GULLY,-37.6252523,145.2754256,Earth house,Private room,1,1,75,1,21,35,65,32,96,moderate,2,1.1,75,5,135.2
13682,18292,Nillumbik,SMITHS GULLY,-37.62588212,145.2958389,House,Entire home/apt,1,2,180,1,4,15,40,297,100,moderate,1,11.17,180,5,135.2
13683,18295,Hobsons Bay,SOUTH KINGSVILLE,-37.82918763,144.8706124,House,Entire home/apt,3,3,145,2,0,0,0,5,96,moderate,1,0.1,48.33333333,7,77.38095238
13684,18297,Hobsons Bay,SOUTH KINGSVILLE,-37.83155252,144.8734274,Townhouse,Entire home/apt,2,2,100,3,0,0,0,4,100,flexible,1,0.14,50,7,77.38095238
13685,18299,Hobsons Bay,SOUTH KINGSVILLE,-37.83378223,144.8786192,House,Entire home/apt,3,3,220,1,9,39,69,25,96,strict_14_with_grace_period,2,1.58,73.33333333,7,77.38095238
13686,18300,Hobsons Bay,SOUTH KINGSVILLE,-37.82777242,144.8693573,Apartment,Entire home/apt,1,1,145,4,10,40,70,4,100,strict_14_with_grace_period,1,0.22,145,7,77.38095238
13687,18301,Hobsons Bay,SOUTH KINGSVILLE,-37.83082452,144.8691947,House,Private room,1,1,94,2,0,0,0,4,100,moderate,2,0.95,94,7,77.38095238
13688,18302,Hobsons Bay,SOUTH KINGSVILLE,-37.82945529,144.8711771,House,Entire home/apt,1,1,84,2,0,0,0,2,100,flexible,1,0.54,84,7,77.38095238
13689,18303,Hobsons Bay,SOUTH KINGSVILLE,-37.83214709,144.8728615,House,Entire home/apt,2,2,94,7,13,13,13,1,100,strict_14_with_grace_period,2,0.91,47,7,77.38095238
13690,18305,Port Phillip,SOUTH MELBOURNE,-37.83228713,144.9684502,Apartment,Private room,1,1,84,2,30,57,82,234,97,strict_14_with_grace_period,1,2.49,84,220,110.7079545
13691,18306,Port Phillip,SOUTH MELBOURNE,-37.8373889,144.9663735,Hotel,Private room,1,1,80,2,21,48,78,26,74,strict_14_with_grace_period,19,0.3,80,220,110.7079545
13692,18307,Port Phillip,SOUTH MELBOURNE,-37.83358757,144.9648034,Loft,Entire home/apt,2,4,300,2,25,53,78,179,95,moderate,2,2.38,150,220,110.7079545
13693,18308,Port Phillip,SOUTH MELBOURNE,-37.835745,144.9647666,House,Entire home/apt,10,14,700,2,26,46,76,24,69,strict_14_with_grace_period,19,0.32,70,220,110.7079545
13694,18309,Port Phillip,SOUTH MELBOURNE,-37.83610783,144.9645018,Boutique hotel,Private room,1,3,100,1,23,53,83,12,85,strict_14_with_grace_period,19,0.18,100,220,110.7079545
13695,18310,Port Phillip,SOUTH MELBOURNE,-37.83839903,144.9488518,House,Private room,1,1,90,1,29,59,89,38,97,moderate,2,0.84,90,220,110.7079545
13696,18311,Port Phillip,SOUTH MELBOURNE,-37.83551671,144.9688644,Apartment,Entire home/apt,1,1,119,2,8,38,68,135,93,moderate,1,1.91,119,220,110.7079545
13697,18312,Port Phillip,SOUTH MELBOURNE,-37.83505397,144.9585817,House,Entire home/apt,4,7,419,3,14,41,69,85,99,moderate,2,1.86,104.75,220,110.7079545
13698,18313,Port Phillip,SOUTH MELBOURNE,-37.83618992,144.9677169,Apartment,Entire home/apt,1,1,138,28,0,0,7,94,94,strict_14_with_grace_period,1,1.43,138,220,110.7079545
13699,18314,Port Phillip,SOUTH MELBOURNE,-37.83630514,144.9646155,Boutique hotel,Private room,1,2,100,1,23,53,83,9,87,strict_14_with_grace_period,19,0.29,100,220,110.7079545
13700,18316,Port Phillip,SOUTH MELBOURNE,-37.83373863,144.9710409,Apartment,Entire home/apt,2,2,245,2,16,17,36,40,93,flexible,4,0.66,122.5,220,110.7079545
13701,18317,Port Phillip,SOUTH MELBOURNE,-37.83753653,144.9596245,House,Entire home/apt,4,4,480,2,10,27,50,66,94,strict_14_with_grace_period,3,1.11,120,220,110.7079545
13702,18318,Port Phillip,SOUTH MELBOURNE,-37.839635,144.9513855,House,Entire home/apt,1,1,199,10,0,0,0,43,99,strict_14_with_grace_period,1,0.75,199,220,110.7079545
13703,18319,Port Phillip,SOUTH MELBOURNE,-37.83236819,144.9697874,Apartment,Entire home/apt,1,1,100,3,15,22,31,81,94,strict_14_with_grace_period,1,1.38,100,220,110.7079545
13704,18320,Melbourne,SOUTH MELBOURNE,-37.82816484,144.9586961,Apartment,Entire home/apt,1,1,251,1,17,19,19,2,100,moderate,1,0.18,251,220,110.7079545
13705,18321,Port Phillip,SOUTH MELBOURNE,-37.83385922,144.9581136,Guest suite,Entire home/apt,1,1,100,1,6,6,29,63,99,moderate,1,6.9,100,220,110.7079545
13706,18322,Port Phillip,SOUTH MELBOURNE,-37.83673286,144.9521843,House,Entire home/apt,2,4,239,3,2,13,13,24,94,moderate,1,0.44,119.5,220,110.7079545
13707,18323,Melbourne,SOUTH MELBOURNE,-37.8294737,144.9694978,Apartment,Entire home/apt,1,2,165,2,11,18,36,37,94,strict_14_with_grace_period,1,0.71,165,220,110.7079545
13708,18324,Port Phillip,SOUTH MELBOURNE,-37.83456068,144.9527449,House,Entire home/apt,3,4,359,3,8,14,14,79,97,strict_14_with_grace_period,1,1.58,119.6666667,220,110.7079545
13709,18326,Port Phillip,SOUTH MELBOURNE,-37.83393534,144.9686605,Apartment,Entire home/apt,1,1,109,2,19,19,31,52,97,strict_14_with_grace_period,1,1.12,109,220,110.7079545
13710,18327,Port Phillip,SOUTH MELBOURNE,-37.83427533,144.9703514,Apartment,Entire home/apt,2,2,226,4,10,23,53,53,94,strict_14_with_grace_period,1,0.99,113,220,110.7079545
13711,18328,Port Phillip,SOUTH MELBOURNE,-37.83384819,144.9678532,Townhouse,Private room,1,1,97,1,12,39,69,85,98,moderate,3,1.64,97,220,110.7079545
13712,18329,Port Phillip,SOUTH MELBOURNE,-37.83496483,144.9638274,Townhouse,Entire home/apt,2,2,220,3,1,3,3,26,98,strict_14_with_grace_period,2,0.54,110,220,110.7079545
13713,18330,Port Phillip,SOUTH MELBOURNE,-37.83338722,144.9683875,Condominium,Entire home/apt,1,1,100,2,11,41,71,61,91,strict_14_with_grace_period,1,1.24,100,220,110.7079545
13714,18333,Port Phillip,SOUTH MELBOURNE,-37.83474304,144.9642076,Apartment,Entire home/apt,2,3,320,1,7,32,62,42,94,strict_14_with_grace_period,2,0.88,160,220,110.7079545
13715,18334,Port Phillip,SOUTH MELBOURNE,-37.83994297,144.9612247,Apartment,Entire home/apt,1,2,115,2,21,51,81,28,93,strict_14_with_grace_period,24,0.8,115,220,110.7079545
13716,18335,Port Phillip,SOUTH MELBOURNE,-37.83514966,144.9702401,Apartment,Private room,1,1,120,3,0,23,53,6,100,strict_14_with_grace_period,1,0.13,120,220,110.7079545
13717,18336,Port Phillip,SOUTH MELBOURNE,-37.83295368,144.9588223,Townhouse,Private room,1,1,89,1,9,22,52,201,93,moderate,2,4.29,89,220,110.7079545
13718,18337,Port Phillip,SOUTH MELBOURNE,-37.83073216,144.9687147,Apartment,Entire home/apt,3,8,264,3,6,18,47,131,94,strict_14_with_grace_period,2,2.84,88,220,110.7079545
13719,18338,Port Phillip,SOUTH MELBOURNE,-37.83619312,144.9672906,Apartment,Entire home/apt,1,2,84,3,8,24,41,149,94,flexible,2,3.4,84,220,110.7079545
13720,18339,Port Phillip,SOUTH MELBOURNE,-37.8321698,144.9692222,Apartment,Entire home/apt,2,2,140,1,19,49,79,47,91,strict_14_with_grace_period,90,1.12,70,220,110.7079545
13721,18340,Port Phillip,SOUTH MELBOURNE,-37.83596547,144.9678033,House,Entire home/apt,2,1,251,2,0,0,0,2,100,strict_14_with_grace_period,1,0.04,125.5,220,110.7079545
13722,18341,Melbourne,SOUTH MELBOURNE,-37.82941269,144.9697152,Apartment,Entire home/apt,1,1,118,3,12,35,61,74,94,moderate,1,1.63,118,220,110.7079545
13723,18342,Port Phillip,SOUTH MELBOURNE,-37.83579628,144.9688843,Apartment,Entire home/apt,1,2,80,2,0,0,0,145,99,moderate,2,3.19,80,220,110.7079545
13724,18344,Port Phillip,SOUTH MELBOURNE,-37.83243958,144.9631034,Apartment,Entire home/apt,2,3,226,4,25,55,81,3,93,strict_14_with_grace_period,23,0.12,113,220,110.7079545
13725,18346,Melbourne,SOUTH MELBOURNE,-37.83029795,144.9674224,Apartment,Private room,2,3,46,2,11,24,54,25,88,strict_14_with_grace_period,1,0.58,23,220,110.7079545
13726,18347,Port Phillip,SOUTH MELBOURNE,-37.83251874,144.9666978,Apartment,Private room,1,1,89,2,20,20,20,4,95,strict_14_with_grace_period,2,0.2,89,220,110.7079545
13727,18348,Port Phillip,SOUTH MELBOURNE,-37.83099664,144.9684708,Apartment,Private room,1,1,68,2,0,0,0,17,97,strict_14_with_grace_period,2,0.45,68,220,110.7079545
13728,18349,Port Phillip,SOUTH MELBOURNE,-37.83376302,144.9699204,Apartment,Entire home/apt,1,1,100,2,10,27,44,125,93,strict_14_with_grace_period,1,3.03,100,220,110.7079545
13729,18350,Port Phillip,SOUTH MELBOURNE,-37.83675549,144.9535978,Cottage,Entire home/apt,2,4,209,2,5,30,58,44,97,moderate,2,1.09,104.5,220,110.7079545
13730,18351,Melbourne,SOUTH MELBOURNE,-37.82993928,144.9710154,Apartment,Private room,1,2,130,3,0,0,0,11,96,strict_14_with_grace_period,2,0.35,130,220,110.7079545
13731,18352,Port Phillip,SOUTH MELBOURNE,-37.83596248,144.9664064,House,Entire home/apt,3,5,199,4,0,0,0,25,94,moderate,1,0.64,66.33333333,220,110.7079545
13732,18353,Port Phillip,SOUTH MELBOURNE,-37.83284718,144.9576365,Apartment,Entire home/apt,1,1,140,1,7,28,41,90,96,strict_14_with_grace_period,90,2.31,140,220,110.7079545
13733,18354,Port Phillip,SOUTH MELBOURNE,-37.83747915,144.9617856,House,Entire home/apt,2,1,140,1,16,42,68,70,95,strict_14_with_grace_period,1,1.79,70,220,110.7079545
13734,18355,Port Phillip,SOUTH MELBOURNE,-37.83515914,144.9697557,Townhouse,Entire home/apt,3,4,425,5,1,1,1,4,85,strict_14_with_grace_period,55,0.1,141.6666667,220,110.7079545
13735,18356,Port Phillip,SOUTH MELBOURNE,-37.83543161,144.9694681,Apartment,Entire home/apt,2,2,140,3,6,19,42,80,97,strict_14_with_grace_period,3,2.15,70,220,110.7079545
13736,18357,Port Phillip,SOUTH MELBOURNE,-37.83996851,144.94798,Townhouse,Entire home/apt,2,2,300,7,28,58,88,1,100,strict_14_with_grace_period,2,0.13,150,220,110.7079545
13737,18359,Port Phillip,SOUTH MELBOURNE,-37.83553919,144.9669154,House,Private room,1,1,96,14,29,59,89,1,100,moderate,3,0.03,96,220,110.7079545
13738,18360,Port Phillip,SOUTH MELBOURNE,-37.8342719,144.9689164,Apartment,Entire home/apt,2,2,199,4,0,0,0,1,100,moderate,1,0.03,99.5,220,110.7079545
13739,18361,Port Phillip,SOUTH MELBOURNE,-37.84031978,144.9586931,House,Entire home/apt,1,1,251,3,9,39,69,4,100,flexible,2,0.19,251,220,110.7079545
13740,18362,Port Phillip,SOUTH MELBOURNE,-37.8321812,144.9484407,House,Entire home/apt,2,3,275,5,14,14,14,7,97,strict_14_with_grace_period,55,0.2,137.5,220,110.7079545
